HENDERSON NV 2655             ,884 SOUTH BOULDER HIGHWAY     ,HENDERSON           ,NV,89015-7502,36.039419,-114.9808078
TUCSON AZ 2656                ,3853 SOUTH 6TH AVENUE         ,TUCSON              ,AZ,85714-1509,32.1773172,-110.9677453
COEUR D'ALENE ID 2657         ,204 WEST APPLEWAY AVENUE      ,COEUR D'ALENE       ,ID,83814-9326,47.7001709,-116.7876115
DENVER CO 2658                ,2953 WEST 38TH AVENUE         ,DENVER              ,CO,80211-2019,39.7695577,-105.0242124
DURANGO CO 2659               ,2475 MAIN AVE                 ,DURANGO             ,CO,81301-4641,37.2799,-107.8786
SPOKANE WA 2660               ,2502 NORTH DIVISION           ,SPOKANE             ,WA,99207-2126,47.7441634,-117.4121447
SPOKANE WA 2661               ,2204 NORTH ARGONNE ROAD       ,SPOKANE             ,WA,99212-2337,47.6771254,-117.2820252
NAMPA ID 2663                 ,1111 3RD STREET SOUTH         ,NAMPA               ,ID,83651-3915,43.5777701,-116.5627529
REEDLEY CA 2664               ,1177 EAST MANNING AVENUE      ,REEDLEY             ,CA,93654-2379,36.6037462,-119.4372141
SYLMAR CA 2665                ,12629 GLENOAKS AVENUE         ,SYLMAR              ,CA,91342-4780,34.1633,-118.1909
CHATSWORTH CA 2666            ,21309 DEVONSHIRE STREET       ,CHATSWORTH          ,CA,91311-2321,34.2574013,-118.5956234
SAN DIEGO CA 2667             ,3950 CONVOY STREET            ,SAN DIEGO           ,CA,92111-3768,32.8154786,-117.154927
LEMON GROVE CA 2668           ,6925 FEDERAL BOULEVARD        ,LEMON GROVE         ,CA,91945-1410,32.7410986,-117.0488779
COSTA MESA CA 2670            ,1739 SUPERIOR AVENUE          ,COSTA MESA          ,CA,92627-3614,33.63718597,-117.9228969
FULLERTON CA 2671             ,2978 YORBA LINDA BLVD         ,FULLERTON           ,CA,92831-1523,33.889,-117.8768204
MISSION VIEJO CA 2672         ,24510 ALICIA PARKWAY          ,MISSION VIEJO       ,CA,92691-4508,33.60477959,-117.6903102
FOUNTAIN VALLEY CA 2673       ,9880 WARNER AVENUE            ,FOUNTAIN VALLEY     ,CA,92708-2929,33.71593783,-117.9559884
SANTA ANA CA 2674             ,1302 EAST 17TH STREET         ,SANTA ANA           ,CA,92705-8536,33.7597,-117.8518612
SPRING VALLEY CA 2675         ,10050 CAMPO ROAD              ,SPRING VALLEY       ,CA,91977-1839,32.74774502,-116.9783016
SAN CLEMENTE CA 2676          ,1113 SOUTH EL CAMINO REAL     ,SAN CLEMENTE        ,CA,92672-4204,33.42107731,-117.6078945
RIALTO CA 2677                ,286 WEST FOOTHILL BLVD        ,RIALTO              ,CA,92376-5048,34.107,-117.3746825
BEAUMONT CA 2678              ,695 E 6TH ST                  ,BEAUMONT            ,CA,92223-2219,33.9292,-116.9730571
VICTORVILLE CA 2679           ,14557 7TH STREET              ,VICTORVILLE         ,CA,92395-4214,34.5150563,-117.3135335
WESTMINSTER CA 2680           ,6562 WESTMINSTER BLVD         ,WESTMINSTER         ,CA,92683-3705,33.7588,-118.0145345
SAN DIEGO CA 2681             ,5177 WARING ROAD              ,SAN DIEGO           ,CA,92120-2705,32.7909837,-117.0808228
RIVERSIDE CA 2682             ,8702 LIMONITE COURT           ,RIVERSIDE           ,CA,92509-5173,33.9755,-117.4751735
BAKERSFIELD CA 2683           ,3400 NILES ST                 ,BAKERSFIELD         ,CA,93306-4535,35.3763011,-118.9427934
VENTURA CA 2685               ,147 WEST MAIN                 ,VENTURA             ,CA,93001-2509,34.2827,-119.3143
LA MESA CA 2686               ,5350 JACKSON DRIVE            ,LA MESA             ,CA,91942-6015,32.7762723,-117.0174311
EL CENTRO CA 2687             ,1510 ADAMS AVENUE             ,EL CENTRO           ,CA,92243-1902,32.7965,-115.57
HESPERIA CA 2688              ,17070 MAIN ST                 ,HESPERIA            ,CA,92345-6034,34.4229423,-117.3977551
BAKERSFIELD CA 2689           ,104 ROBERTS LANE              ,BAKERSFIELD         ,CA,93308-4340,35.4089067,-119.0217599
OCEANSIDE CA 2690             ,3840 PLAZA DRIVE              ,OCEANSIDE           ,CA,92056-4623,33.1829672,-117.2911624
COSTA MESA CA 2691            ,1175 BAKER ST UNIT E26        ,COSTA MESA          ,CA,92626-4101,33.6802,-117.9077521
BAKERSFIELD CA 2692           ,1701 SOUTH CHESTER AVENUE     ,BAKERSFIELD         ,CA,93304-5235,35.3391168,-119.0189234
LAS VEGAS NV 2693             ,1615 NORTH NELLIS BLVD        ,LAS VEGAS           ,NV,89115-6607,36.1890851,-115.0628199
SALT LAKE CITY UT 2694        ,1122 S STATE ST               ,SALT LAKE CITY      ,UT,84111-4533,40.744537,-111.888477
LAYTON UT 2695                ,1855 N MAIN ST                ,LAYTON              ,UT,84041-4935,41.087708,-112.0002382
LAKEWOOD CO 2696              ,12180 WEST ALAMEDA PKWY       ,LAKEWOOD            ,CO,80228-2864,39.705499,-105.1360454
SANTA BARBARA CA 2697         ,55 SOUTH LA CUMBRE ROAD       ,SANTA BARBARA       ,CA,93105-3123,34.4393725,-119.7505877
ALBUQUERQUE NM 2699           ,2220 JUAN TABO BLVD NE        ,ALBUQUERQUE         ,NM,87112-3310,35.1084174,-106.5151184
ALBUQUERQUE NM 2700           ,416 CANDELARIA ROAD NW        ,ALBUQUERQUE         ,NM,87107-2402,35.1198714,-106.6456419
PHOENIX AZ 2701               ,16443 NORTH CAVE CREEK RD     ,PHOENIX             ,AZ,85032-2918,33.6367874,-112.0301608
SALINAS CA 2702               ,43 SOUTH SANBORN RD STE A     ,SALINAS             ,CA,93905-3281,36.6705647,-121.627017
FRESNO CA 2703                ,510 WEST OLIVE AVENUE         ,FRESNO              ,CA,93728-2947,36.7578958,-119.8179882
CHICO CA 2704                 ,2485 NOTRE DAME BOULEVARD     ,CHICO               ,CA,95928-7161,39.7153365,-121.7949399
LAS VEGAS NV 2705             ,3708 EAST FLAMINGO            ,LAS VEGAS           ,NV,89121-4904,36.1168,-115.2936
PHOENIX AZ 2706               ,44 WEST BASELINE ROAD         ,PHOENIX             ,AZ,85041-7132,33.3782863,-112.0747194
UKIAH CA 2707                 ,1399 NORTH STATE STREET       ,UKIAH               ,CA,95482-3419,39.1692,-123.2113
RIVERSIDE CA 2708             ,5523 VAN BUREN BLVD           ,RIVERSIDE           ,CA,92504-1944,33.9665785,-117.4662449
LAS VEGAS NV 2709             ,816 NORTH RANCHO DRIVE        ,LAS VEGAS           ,NV,89106-3709,36.1794785,-115.177019
PORTLAND OR 2710              ,3955 SE POWELL BLVD           ,PORTLAND            ,OR,97202-1721,45.49755479,-122.6216193
WESTMINSTER CO 2711           ,7303 NORTH FEDERAL BLVD       ,WESTMINSTER         ,CO,80030-4903,39.7885383,-105.0276705
LAKEWOOD CO 2712              ,1955 SOUTH WADSWORTH BLVD     ,LAKEWOOD            ,CO,80227-2434,39.6807984,-105.0830658
GLENDALE AZ 2713              ,4336 WEST OLIVE AVENUE        ,GLENDALE            ,AZ,85302-3826,33.568294,-112.1537823
SAN DIEGO CA 2714             ,13181 BLACK MOUNTAIN ROAD     ,SAN DIEGO           ,CA,92129-2697,32.9027742,-117.1262167
ALBUQUERQUE NM 2716           ,5820 CENTRAL AVENUE SE        ,ALBUQUERQUE         ,NM,87108-1702,35.0768939,-106.5813744
PUEBLO CO 2717                ,3066 WEST NORTHERN AVENUE     ,PUEBLO              ,CO,81005-2317,38.2358,-104.6617
SAN YSIDRO CA 2718            ,4550 BORDER VILLAGE ROAD      ,SAN YSIDRO          ,CA,92173-2731,32.54724858,-117.0348707
SPOKANE VALLEY WA 2719        ,11409 E SPRAGUE AVE           ,SPOKANE VALLEY      ,WA,99206-5223,47.6568417,-117.4625196
PERRIS CA 2720                ,119 WEST NUEVO ROAD           ,PERRIS              ,CA,92571-0834,33.8007123,-117.2290629
OAKDALE CA 2721               ,505 EAST F STREET             ,OAKDALE             ,CA,95361-4041,37.76723356,-120.845082
EL PASO TX 2722               ,9728 DYER STREET STE D        ,EL PASO             ,TX,79924-4726,31.88944177,-106.4150761
SALT LAKE CITY UT 2723        ,631 EAST 3300 SOUTH           ,SALT LAKE CITY      ,UT,84106-1233,40.700252,-111.8733285
RAMONA CA 2724                ,1935 MAIN STREET              ,RAMONA              ,CA,92065-2523,33.0333095,-116.8837635
FORT COLLINS CO 2725          ,4372 S COLLEGE AVE UNIT D     ,FORT COLLINS        ,CO,80525-3081,40.5272162,-105.0754961
CHEYENNE WY 2726              ,3535 EAST LINCOLNWAY          ,CHEYENNE            ,WY,82001-6304,41.13841519,-104.767422
LAS VEGAS NV 2727             ,4530 NORTH RANCHO DRIVE       ,LAS VEGAS           ,NV,89130-3408,36.2499182,-115.2443535
FREMONT CA 2728               ,41085 FREMONT BOULEVARD       ,FREMONT             ,CA,94538-4866,37.5320797,-121.9596127
LAKEWOOD CO 2729              ,105 SOUTH SHERIDAN BLVD       ,LAKEWOOD            ,CO,80226-2400,39.7147057,-105.0536646
EUREKA CA 2730                ,1620 HIGHLAND AVENUE          ,EUREKA              ,CA,95503-3827,40.7756121,-124.1897019
FARMINGTON NM 2731            ,2941 EAST MAIN STREET         ,FARMINGTON          ,NM,87402-7625,36.7435421,-108.1659757
CORONA CA 2732                ,1220 MAGNOLIA AVE STE 102     ,CORONA              ,CA,92881-2067,34.0508082,-117.6725531
BULLHEAD CITY AZ 2733         ,1751 HIGHWAY 95 STE 103       ,BULLHEAD CITY       ,AZ,86442-6902,35.0749106,-114.5941287
MESA AZ 2734                  ,9124 EAST APACHE TRAIL        ,MESA                ,AZ,85207-8700,33.4153,-111.6343032
EL PASO TX 2735               ,700 NORTH ZARAGOZA ROAD       ,EL PASO             ,TX,79907-4703,31.7040805,-106.318506
TRACY CA 2736                 ,3323 NORTH TRACY BLVD         ,TRACY               ,CA,95376-1720,37.7375676,-121.436816
OXNARD CA 2737                ,1941 NORTH OXNARD BLVD        ,OXNARD              ,CA,93036-2904,34.2202479,-119.1775952
LAS VEGAS NV 2738             ,1060 SOUTH RAINBOW BLVD       ,LAS VEGAS           ,NV,89145-6231,36.1598751,-115.2431093
ROSWELL NM 2739               ,1300 SOUTH MAIN STREET        ,ROSWELL             ,NM,88203-5548,33.37874141,-104.523
SUSANVILLE CA 2740            ,2705 MAIN ST                  ,SUSANVILLE          ,CA,96130-4741,40.4114684,-120.6368126
SAN JOSE CA 2741              ,1309 S WINCHESTER BLVD        ,SAN JOSE            ,CA,95128-4320,37.261323,-121.9627518
ALBUQUERQUE NM 2742           ,1415 BRIDGE BOULEVARD SW      ,ALBUQUERQUE         ,NM,87105-3890,35.0670916,-106.67411
S SAN FRANCISCO CA 2743       ,1059 EL CAMINO REAL           ,SOUTH SAN FRANCISCO ,CA,94080-3206,37.8520798,-122.2410134
LIVERMORE CA 2744             ,1588 RAILROAD AVENUE          ,LIVERMORE           ,CA,94550-1919,37.6817311,-121.7777744
SAN FRANCISCO CA 2745         ,4540 SOUTH MISSION STREET     ,SAN FRANCISCO       ,CA,94112-2604,37.72541094,-122.4344997
CASPER WY 2746                ,2021 EAST YELLOWSTONE HWY     ,CASPER              ,WY,82609-1757,42.8539616,-106.2973172
GRAND JUNCTION CO 2748        ,2844 NORTH AVENUE             ,GRAND JUNCTION      ,CO,81501-6409,39.0776164,-108.5251717
TUCSON AZ 2749                ,2540 SOUTH KOLB ROAD          ,TUCSON              ,AZ,85710-8427,32.1934499,-110.8424544
PORT ANGELES WA 2750          ,1911 EAST 1ST STREET          ,PORT ANGELES        ,WA,98362-4925,48.1073014,-123.4018442
SANTA FE NM 2751              ,2109 CERRILLOS ROAD           ,SANTA FE            ,NM,87505-3267,35.66231322,-105.9784402
THATCHER AZ 2752              ,2157 WEST HIGHWAY 70          ,THATCHER            ,AZ,85552-5543,32.8491,-109.7529
SALT LAKE CITY UT 2753        ,4687 SOUTH 900 EAST           ,SALT LAKE CITY      ,UT,84117-4887,40.6680257,-111.8641476
SAN JOSE CA 2754              ,1811 WEST SAN CARLOS          ,SAN JOSE            ,CA,95128-1928,37.541,-121.9276
ALAMEDA CA 2755               ,704 NORTH CENTRAL AVENUE      ,ALAMEDA             ,CA,94501-3819,37.7714,-122.27692
LOGAN UT 2756                 ,9 EAST 1400 NORTH             ,LOGAN               ,UT,84341-2354,41.7591127,-111.8335229
SNOHOMISH WA 2757             ,1327 AVENUE D                 ,SNOHOMISH           ,WA,98290-1711,47.9303646,-122.1010125
BLYTHE CA 2758                ,1315 WEST HOBSON WAY          ,BLYTHE              ,CA,92225-1425,33.6105857,-114.6115057
GOODYEAR AZ 2759              ,420 NORTH LITCHFIELD ROAD     ,GOODYEAR            ,AZ,85338-1238,33.5704809,-112.3672939
OAKHURST CA 2760              ,40080 HIGHWAY 49              ,OAKHURST            ,CA,93644-8825,37.33648554,-119.6645711
TUCSON AZ 2761                ,9095 EAST TANQUE VERDE        ,TUCSON              ,AZ,85749-8821,32.25781555,-110.7980311
BROOMFIELD CO 2762            ,6785 WEST 120TH AVENUE        ,BROOMFIELD          ,CO,80020-2451,39.9152476,-105.0711786
CAPITOLA CA 2763              ,1475 41ST AVENUE STE A        ,CAPITOLA            ,CA,95010-2908,36.9723604,-121.9662058
PUYALLUP WA 2764              ,1412 EAST MAIN STE A          ,PUYALLUP            ,WA,98372-3100,47.1917,-122.3177
LODI CA 2765                  ,430 SOUTH CHEROKEE LANE       ,LODI                ,CA,95240-4248,38.1295298,-121.2592871
REDDING CA 2766               ,275 LAKE BOULEVARD            ,REDDING             ,CA,96003-2506,40.6111933,-122.380748
CASA GRANDE AZ 2767           ,310 EAST FLORENCE BLVD        ,CASA GRANDE         ,AZ,85122-4032,32.8797828,-111.7501275
WOODLAND CA 2768              ,16 WEST COURT STREET          ,WOODLAND            ,CA,95695-3012,38.6792399,-121.7990225
STOCKTON CA 2769              ,6404 PACIFIC AVENUE           ,STOCKTON            ,CA,95207-3716,38.0087548,-121.3186561
BREMERTON WA 2770             ,5072 STATE HIGHWAY 303 NE     ,BREMERTON           ,WA,98311-3632,47.61015085,-122.6288
SAN LUIS AZ 2771              ,698 N SAN LUIS PLAZA DR       ,SAN LUIS            ,AZ,85349-2677,32.4871,-114.7846
GRANTS NM 2772                ,112 EAST SANTA FE AVENUE      ,GRANTS              ,NM,87020-2444,35.15023095,-107.8492619
LAKE HAVASU CITY AZ 2773      ,265 LAKE HAVASU AVE SOUTH     ,LAKE HAVASU CITY    ,AZ,86403-6502,34.4732871,-114.3439407
SANGER CA 2774                ,643 BETHEL AVENUE             ,SANGER              ,CA,93657-3900,36.7057346,-119.5748318
GLOBE AZ 2775                 ,2065 NORTH HIGHWAY 60         ,GLOBE               ,AZ,85501-9601,33.4059,-110.734
ALAMOSA CO 2776               ,101 WEST WALKER ROAD          ,ALAMOSA             ,CO,81101-9808,37.4793,-105.8962
CHULA VISTA CA 2777           ,241 BROADWAY AVENUE           ,CHULA VISTA         ,CA,91910-2302,32.6424743,-117.0936201
GLENDALE AZ 2778              ,5858 WEST CAMELBACK           ,GLENDALE            ,AZ,85301-7409,33.5098,-112.1856
SAN DIEGO CA 2779             ,1501 EAST GARNET AVENUE       ,SAN DIEGO           ,CA,92109-3017,32.7992,-117.2427
FREMONT CA 2780               ,35680 FREMONT BOULEVARD       ,FREMONT             ,CA,94536-3420,37.5682304,-122.0246475
KINGMAN AZ 2781               ,3399 STOCKTON HILL ROAD       ,KINGMAN             ,AZ,86409-3676,35.1942723,-114.0604157
RED BLUFF CA 2782             ,510 SOUTH MAIN STREET         ,RED BLUFF           ,CA,96080-4301,40.17592471,-122.2333322
PHOENIX AZ 2783               ,3409 WEST VAN BUREN           ,PHOENIX             ,AZ,85009-4707,33.4483818,-112.265256
KALISPELL MT 2784             ,310 WEST IDAHO                ,KALISPELL           ,MT,59901-3943,48.2011816,-114.3197146
SOCORRO TX 2785               ,10791 NORTH LOOP DRIVE        ,SOCORRO             ,TX,79927-4469,31.65182065,-106.2676324
FALLBROOK CA 2786             ,812 SOUTH MAIN AVE            ,FALLBROOK           ,CA,92028-3320,33.3752926,-117.2509364
GOLDEN CO 2787                ,17505 SOUTH GOLDEN ROAD       ,GOLDEN              ,CO,80401-2635,39.740289,-105.1968427
HEALDSBURG CA 2788            ,515 HEALDSBURG AVENUE         ,HEALDSBURG          ,CA,95448-3816,38.614628,-122.8728483
CALDWELL ID 2789              ,502 CLEVELAND BLVD            ,CALDWELL            ,ID,83605-4049,43.66622187,-116.6929943
MCMINNVILLE OR 2790           ,2690 NW HWY 99W               ,MCMINNVILLE         ,OR,97128-9208,45.2177,-123.1989
GLENDALE AZ 2791              ,6675 WEST BELL ROAD           ,GLENDALE            ,AZ,85308-3607,33.6369176,-112.2021455
EL CAJON CA 2792              ,101 SOUTH MOLLISON AVENUE     ,EL CAJON            ,CA,92020-4814,32.7824576,-116.9521192
GARDEN CITY ID 2793           ,4432 WEST CHINDEN BLVD        ,GARDEN CITY         ,ID,83714-4868,43.6629,-116.4435
BARSTOW CA 2794               ,1133 EAST MAIN STREET         ,BARSTOW             ,CA,92311-2412,34.89580673,-117.0407731
EL PASO TX 2795               ,4101 DYER STREET              ,EL PASO             ,TX,79930-6633,31.8132,-106.4447
PHOENIX AZ 2796               ,9835 N 19TH AVE               ,PHOENIX             ,AZ,85021-1905,33.576043,-112.0991598
FARMINGTON NM 2797            ,2311 WEST MAIN STREET         ,FARMINGTON          ,NM,87401-3224,36.7317303,-108.2381038
SAN DIEGO CA 2798             ,2965 BEYER BOULEVARD          ,SAN DIEGO           ,CA,92154-4604,32.5750341,-117.0682205
FAIR OAKS CA 2799             ,8864 MADISON AVENUE           ,FAIR OAKS           ,CA,95628-3908,38.6600632,-121.3804813
TURLOCK CA 2800               ,1601 LANDER AVENUE            ,TURLOCK             ,CA,95380-6200,37.4778701,-120.8494481
LAS CRUCES NM 2801            ,1554 EL PASEO STREET          ,LAS CRUCES          ,NM,88001-6016,32.0231,-106.3781
VISTA CA 2802                 ,1220 EAST VISTA WAY           ,VISTA               ,CA,92084-4038,33.2558787,-117.2373517
YUMA AZ 2803                  ,2330 SOUTH 4TH AVENUE         ,YUMA                ,AZ,85364-6405,32.6854696,-114.6252089
ELKO NV 2804                  ,1710 MOUNTAIN CITY HWY        ,ELKO                ,NV,89801-2411,40.8342,-115.7872
AMERICAN FORK UT 2805         ,194 EAST MAIN STREET          ,AMERICAN FORK       ,UT,84003-2468,40.3877551,-111.8476626
SAN JOSE CA 2806              ,2660 UNION AVENUE             ,SAN JOSE            ,CA,95124-1348,37.2809692,-121.9393967
SACRAMENTO CA 2807            ,5417 AUBURN BLVD              ,SACRAMENTO          ,CA,95841-2801,38.6116198,-121.4346481
EL PASO TX 2808               ,1801 TRAWOOD                  ,EL PASO             ,TX,79935-3105,31.7584645,-106.3455639
FEDERAL HEIGHTS CO 2809       ,9280 NORTH FEDERAL BLVD       ,FEDERAL HEIGHTS     ,CO,80260-5836,39.7885383,-105.0276705
SEATTLE WA 2810               ,11610 DES MOINES MEM DR       ,SEATTLE             ,WA,98168-1228,47.4896,-122.3
SANTA MARIA CA 2811           ,2053-A SOUTH BROADWAY         ,SANTA MARIA         ,CA,93454-7809,34.8637047,-120.4483191
BUENA PARK CA 2812            ,5305 BEACH BOULEVARD          ,BUENA PARK          ,CA,90621-1231,33.8885829,-117.9944519
SONORA CA 2813                ,695 SOUTH WASHINGTON ST       ,SONORA              ,CA,95370-5109,37.9885919,-120.3843423
VANCOUVER WA 2814             ,6607 NE FOURTH PLAIN BLVD     ,VANCOUVER           ,WA,98661-7264,45.64420767,-122.6044463
ARVADA CO 2815                ,11702 WEST 64TH AVENUE        ,ARVADA              ,CO,80004-4315,39.820685,-105.1998658
NORTHGLENN CO 2816            ,400 EAST 120TH AVENUE         ,NORTHGLENN          ,CO,80233-1131,39.91418534,-104.9832224
OGDEN UT 2817                 ,3114 WASHINGTON BOULEVARD     ,OGDEN               ,UT,84401-3911,41.20799583,-111.9705
PHOENIX AZ 2818               ,4823 SOUTH CENTRAL AVENUE     ,PHOENIX             ,AZ,85040-2151,33.4019534,-112.0727269
WICKENBURG AZ 2819            ,990 NORTH TEGNER              ,WICKENBURG          ,AZ,85390-1468,33.9754,-112.7356966
LAFAYETTE CO 2820             ,1285 SOUTH PUBLIC ROAD        ,LAFAYETTE           ,CO,80026-2705,39.98773696,-105.0905
RANCHO CORDOVA CA 2821        ,10117 FOLSOM BOULEVARD        ,RANCHO CORDOVA      ,CA,95670-1902,38.5829961,-121.3165043
SANTA CLARITA CA 2822         ,23323 LYONS AVENUE            ,SANTA CLARITA       ,CA,91355-3027,34.3801283,-118.5414164
PHOENIX AZ 2823               ,4028 EAST THUNDERBIRD RD      ,PHOENIX             ,AZ,85032-5837,33.6124907,-111.995016
SAN BERNARDINO CA 2824        ,905 KENDALL STREET            ,SAN BERNARDINO      ,CA,92407-5800,33.9706447,-117.3975241
FRESNO CA 2825                ,4969 EAST KINGS CANYON RD     ,FRESNO              ,CA,93727-3812,36.7373182,-119.7289321
LAS VEGAS NV 2826             ,5780 SPRING MOUNTAIN ROAD     ,LAS VEGAS           ,NV,89146-8811,36.1261604,-115.2203567
ARVADA CO 2827                ,6464 NORTH WADSWORTH BLVD     ,ARVADA              ,CO,80003-4436,39.7548,-105.0814
TUCSON AZ 2828                ,2700 WEST VALENCIA ROAD       ,TUCSON              ,AZ,85746-8031,32.1343009,-111.0247673
OAKLAND CA 2829               ,3232 FOOTHILL BOULEVARD       ,OAKLAND             ,CA,94601-3113,37.78382,-122.2215871
PAYSON AZ 2830                ,210 S BEELINE HWY             ,PAYSON              ,AZ,85541-4811,34.23685235,-111.3233
PHOENIX AZ 2831               ,17245 NORTH TATUM BLVD        ,PHOENIX             ,AZ,85032-9345,33.6438056,-111.9767642
SACRAMENTO CA 2832            ,2421 DEL PASO BOULEVARD       ,SACRAMENTO          ,CA,95815-2508,38.6120273,-121.4484993
PINOLE CA 2833                ,1442 FITZGERALD DRIVE         ,PINOLE              ,CA,94564-2227,37.9894836,-122.3091705
ROY UT 2834                   ,5881 SOUTH 1900 WEST          ,ROY                 ,UT,84067-2359,41.1561241,-112.0262496
BOISE ID 2835                 ,2213 BROADWAY AVENUE          ,BOISE               ,ID,83706-4670,43.5836,-116.1939
GARDEN GROVE CA 2837          ,13933 HARBOR BOULEVARD        ,GARDEN GROVE        ,CA,92843-4012,33.9496692,-117.9296772
HILLSBORO OR 2838             ,374 SOUTH 1ST AVENUE          ,HILLSBORO           ,OR,97123-3903,45.519468,-122.9889191
SANTA ANA CA 2839             ,1312 WEST EDINGER AVE         ,SANTA ANA           ,CA,92704-4306,33.727,-117.885875
WEST JORDAN UT 2840           ,3235 WEST 7800 SOUTH          ,WEST JORDAN         ,UT,84088-4509,40.6090558,-111.968244
MIDVALE UT 2841               ,8164 SOUTH STATE STREET       ,MIDVALE             ,UT,84047-3245,40.6025881,-111.8913373
LAS VEGAS NV 2842             ,2755 EAST SAHARA AVENUE       ,LAS VEGAS           ,NV,89104-4119,36.1434534,-115.1126036
MARYSVILLE WA 2843            ,1273 STATE AVENUE             ,MARYSVILLE          ,WA,98270-3601,48.0637907,-122.177455
SANTA CLARITA CA 2844         ,26850 SIERRA HWY STE A20      ,SANTA CLARITA       ,CA,91321-2268,34.4037391,-118.4658354
YUMA AZ 2845                  ,2404 WEST 8TH STREET          ,YUMA                ,AZ,85364-2708,32.7134711,-114.6484323
RIDGECREST CA 2846            ,850 NORTH CHINA LAKE BLVD     ,RIDGECREST          ,CA,93555-3544,35.6409624,-117.6727387
EL CAJON CA 2847              ,485 BROADWAY                  ,EL CAJON            ,CA,92021-5422,32.7162991,-117.1705188
LAS VEGAS NV 2848             ,2451 NORTH JONES BLVD         ,LAS VEGAS           ,NV,89108-3728,36.2039291,-115.2244851
OROVILLE CA 2849              ,2525 ORO DAM BOULEVARD        ,OROVILLE            ,CA,95966-6040,39.498,-121.5804
SAN LEANDRO CA 2850           ,2396 EAST 14TH STREET         ,SAN LEANDRO         ,CA,94577-6028,37.7173202,-122.1449927
KEARNS UT 2851                ,3636 WEST 5400 SOUTH          ,KEARNS              ,UT,84129-3572,40.6533125,-111.9777001
ALAMOGORDO NM 2852            ,500 S WHITE SANDS BLVD        ,ALAMOGORDO          ,NM,88310-7237,32.6413,-106.0729
SUNNYVALE CA 2854             ,813 EAST EL CAMINO REAL       ,SUNNYVALE           ,CA,94087-2937,37.3803596,-122.0730395
COACHELLA CA 2855             ,51339 HARRISON STREET         ,COACHELLA           ,CA,92236-1564,33.6751102,-116.1821634
MURRAY UT 2856                ,4401 SOUTH STATE STREET       ,MURRAY              ,UT,84107-2621,40.6751515,-111.887333
COLORADO SPRINGS CO 2857      ,3729 BETTY DR                 ,COLORADO SPRINGS    ,CO,80917-5916,38.8866,-104.7583761
PARKER CO 2858                ,19202 LONGS WAY               ,PARKER              ,CO,80138-3866,39.5241526,-104.7650419
AURORA CO 2859                ,17090 EAST QUINCY AVENUE      ,AURORA              ,CO,80015-2746,39.6381336,-104.7886324
WEST VALLEY CITY UT 2860      ,5504 WEST 3500 SOUTH          ,WEST VALLEY CITY    ,UT,84120-2708,40.697043,-112.0222913
SUN VALLEY NV 2861            ,5415 SUN VALLEY BOULEVARD     ,SUN VALLEY          ,NV,89433-7633,39.5895487,-119.7810684
SPOKANE WA 2862               ,14617 EAST SPRAGUE AVENUE     ,SPOKANE             ,WA,99216-2145,47.6575067,-117.2079996
LAKEWOOD WA 2863              ,10901 PACIFIC HIGHWAY SW      ,LAKEWOOD            ,WA,98499-4661,47.15595543,-122.4930513
RENO NV 2864                  ,5010 WEST 7TH STREET          ,RENO                ,NV,89523-2324,39.5361465,-119.865509
SOUTH JORDAN UT 2865          ,10363 SOUTH REDWOOD ROAD      ,SOUTH JORDAN        ,UT,84095-9340,40.5641322,-111.9380953
EL PASO TX 2867               ,1010 NORTH PIEDRAS            ,EL PASO             ,TX,79903-2415,31.78381111,-106.4614
EL PASO TX 2868               ,5305 ALAMEDA AVENUE           ,EL PASO             ,TX,79905-2809,31.5970412,-106.2394243
ANAHEIM CA 2869               ,1088 N STATE COLLEGE BLVD     ,ANAHEIM             ,CA,92806-2701,33.8486908,-117.8882599
MORENO VALLEY CA 2870         ,24021 ALESSANDRO BLVD         ,MORENO VALLEY       ,CA,92553-6710,33.9168239,-117.2423587
VACAVILLE CA 2871             ,181 DEPOT STREET              ,VACAVILLE           ,CA,95688-3900,38.358004,-121.980919
PLEASANT HILL CA 2872         ,505 CONTRA COSTA BLVD         ,PLEASANT HILL       ,CA,94523-1203,37.9815447,-122.0666759
WEST VALLEY CITY UT 2873      ,3408 WEST 3500 SOUTH          ,WEST VALLEY CITY    ,UT,84119-2538,40.6968808,-111.9724315
PHOENIX AZ 2874               ,4545 NORTH 19TH AVENUE        ,PHOENIX             ,AZ,85015-4118,33.503686,-112.0994522
LAS VEGAS NV 2875             ,1225 NORTH EASTERN AVENUE     ,LAS VEGAS           ,NV,89101-1511,36.1845646,-115.1165147
MODESTO CA 2876               ,1354 EAST HATCH ROAD          ,MODESTO             ,CA,95351-5011,37.6083814,-120.9725091
EL PASO TX 2877               ,9700 MONTANA AVENUE           ,EL PASO             ,TX,79925-1415,31.7948,-106.356
CASTRO VALLEY CA 2878         ,2990 CASTRO VALLEY BLVD       ,CASTRO VALLEY       ,CA,94546-5508,37.696223,-122.0823453
FAIRFIELD CA 2879             ,1803 NORTH TEXAS STREET       ,FAIRFIELD           ,CA,94533-3817,38.2623196,-122.0347108
MADERA CA 2880                ,1341 COUNTRY CLUB DRIVE       ,MADERA              ,CA,93638-1547,36.9777543,-120.0751662
PORTERVILLE CA 2881           ,1236 WEST OLIVE STREET        ,PORTERVILLE         ,CA,93257-3052,36.0661,-119.0448953
