"Store Nbr","Mod Footage","Store Name","Store Type","Building Address","Building City","Building State/Prov","Building Postal Code"
"4164","8","KAUFMAN TX","Supercenter","300 KINGS FORT PARKWAY","KAUFMAN","TX","75142"
"4167","8","KNOXVILLE UNIVERSITY TN","Wal-Mart","2501 UNIVERSITY COMMONS WAY","KNOXVILLE","TN","37919"
"4187","8","FLORENCE NW AL","Supercenter","2701 CLOVERDALE ROAD","FLORENCE","AL","35633"
"4191","8","RICHMOND REYNOLDS VA","Supercenter","6920 FOREST AVENUE","RICHMOND","VA","23230"
"4221","8","CORNELIUS, OR","Supercenter","220 N ADAIR ST","CORNELIUS","OR","97113"
"4223","8","MARYVILLE, TN","Supercenter","2410 US HIGHWAY 411 S","MARYVILLE","TN","37801"
"4232","8","PHOENIX (P.V.), AZ","Supercenter","4747 E CACTUS RD","PHOENIX","AZ","85032"
"4238","8","SANGER, CA","Supercenter","2761 JENSEN AVE","SANGER","CA","93657"
"4244","8","PARK RAPIDS, MN","Supercenter","1303 CHARLES ST","PARK RAPIDS","MN","56470"
"4246","8","WADENA, MN","Supercenter","100 JUNIPER AVE","WADENA","MN","56482"
"4247","8","HAVRE, MT","Supercenter","3510 US HIGHWAY 2 W","HAVRE","MT","59501"
"4252","8","FLAGSTAFF, AZ","Supercenter","2601 E HUNTINGTON DR","FLAGSTAFF","AZ","86004"
"4253","8","SAUK CENTRE, MN","Supercenter","205 12TH ST S","SAUK CENTRE","MN","56378"
"4259","8","SHELBYVILLE, IL","Supercenter","2607 W. MAIN ST.","SHELBYVILLE","IL","62565"
"4277","8","HURRICANE, WV","Supercenter","167 PROGRESS WAY","HURRICANE","WV","25526"
"4283","8","COLUMBUS (AIRPORT), GA","Supercenter","2801 AIRPORT THRUWAY","COLUMBUS","GA","31909"
"4309","8","ORANGEVALE, CA","Supercenter","8961 GREENBACK LN","ORANGEVALE","CA","95662"
"4321","8","WICHITA (N), KS","Supercenter","5475 N MERIDIAN AVE","WICHITA","KS","67204"
"4322","8","CRETE, NE","Supercenter","1800 E 29TH ST","CRETE","NE","68333"
"4323","8","KANKAKEE, IL","Supercenter","505 RIVERSTONE PKWY","KANKAKEE","IL","60901"
"4335","8","FALCON (PEYTON), CO","Supercenter","11550 MERIDIAN MARKET VW","FALCON","CO","80831"
"4337","8","SAN LUIS, AZ","Supercenter","1613 NORTH MAIN STREET","SAN LUIS","AZ","85349"
"4348","8","ROARING SPRING, PA","Supercenter","200 COMMERCE DR","DUNCANSVILLE","PA","16635"
"4352","8","FARGO (S), ND","Supercenter","3757 55TH AVE S","FARGO","ND","58104"
"4372","8","KINGWOOD, WV","Supercenter","100 WALMART DR","KINGWOOD","WV","26537"
"4374","8","LITCHFIELD, MN","Supercenter","2301 EAST FRONTAGE ROAD","LITCHFIELD","MN","55355"
"4384","8","MOUNT PLEASANT (N), SC","Supercenter","3000 PROPRIETORS PL","MOUNT PLEASANT","SC","29466"
"4389","8","WOODSVILLE, NH","Supercenter","4901 DARTMOUTH COLLEGE HWY","WOODSVILLE","NH","03785"
"4409","8","ROCKMART, GA","Supercenter","1801 NATHAN DEAN BYP","ROCKMART","GA","30153"
"4410","8","GRANITE FALLS, NC","Supercenter","4780 HICKORY BLVD","GRANITE FALLS","NC","28630"
"4412","8","LAUREL, MT","Supercenter","101 BERNHARDT RD","LAUREL","MT","59044"
"4416","8","HOUSTON (SMILI), TX","Supercenter","13003 TOMBALL PKWY","HOUSTON","TX","77086"
"4420","8","BATESBURG-LEESVILLE, SC","Supercenter","115 E CHURCH ST","LEESVILLE","SC","29070"
"4428","8","ASHEVILLE (FLEX), NC","Supercenter","1636 HENDERSONVILLE RD","ASHEVILLE","NC","28803"
"4435","8","NASHVILLE (NW), TN","Supercenter","3458 DICKERSON PIKE","NASHVILLE","TN","37207"
"4457","8","BENNETTSVILLE, SC","Supercenter","1250 BENNETTSVILLE SQUARE, HWY","BENNETTSVILLE","SC","29512"
"4459","8","NASHVILLE, NC","Supercenter","1205 EASTERN AVE","NASHVILLE","NC","27856"
"4461","8","LOUISA, KY","Supercenter","275 WALTON DR","LOUISA","KY","41230"
"4474","8","KENAI, AK","Supercenter","10096 KENAI SPUR HWY","KENAI","AK","99611"
"4477","8","HIGH POINT (N), NC","Supercenter","2710 N MAIN ST","HIGH POINT","NC","27265"
"4484","8","RALEIGH (TRI.MALL), NC","Supercenter","8000 TOWN DR.","RALEIGH","NC","27616"
"4488","8","MARINA, CA","Supercenter","150 BEACH RD","MARINA","CA","93933"
"4499","8","ZEBULON, NC","Supercenter","841 E GANNON AVE","ZEBULON","NC","27597"
"4503","8","GRAND PRAIRIE PIONEER PKW","Supercenter","2650 S HWY 161","GRAND PRAIRIE","TX","75052"
"4508","8","PENITAS, TX","Supercenter","1705 EXPRESSWAY 83","PENITAS","TX","78576"
"4509","8","BENBROOK, TX","Supercenter","8840 BENBROOK BLVD","BENBROOK","TX","76126"
"4512","8","KATY MORTON TX","Supercenter","22850 MORTON RACH RD","KATY","TX","77449"
"4526","8","HOUSTON, TX","Supercenter","4412 NORTH FWY","HOUSTON","TX","77022"
"4540","8","FOWLERVILLE, MI","Supercenter","970 GEHRINGER DR","FOWLERVILLE","MI","48836"
"4556","8","SAVANNAH (MALL), GA","Supercenter","14030 ABERCORN ST","SAVANNAH","GA","31419"
"4557","8","LAS VEGAS (MCLEOD), NV","Supercenter","3075 E TROPICANA AVE","LAS VEGAS","NV","89121"
"4568","8","BLAIR, NE","Supercenter","1882 HOLLY ST","BLAIR","NE","68008"
"4569","8","BOTTINEAU, ND","Supercenter","912 11TH ST E","BOTTINEAU","ND","58318"
"4581","8","MOBILE (DAWES), AL","Supercenter","2500 DAWES RD","MOBILE","AL","36695"
"4590","8","LEES SUMMIT (S), MO","Supercenter","3410 SW MARKET ST","LEES SUMMIT","MO","64082"
"4594","8","CHERRYVILLE, NC","Supercenter","2505 LINCOLNTON HWY","CHERRYVILLE","NC","28021"
"4606","8","OSCEOLA, IA","Supercenter","2400 COLLEGE DR","OSCEOLA","IA","50213"
"4609","8","CINCINNATI(COLERAIN), OH","Supercenter","10240 COLERAIN AVE","CINCINNATI","OH","45251"
"4636","8","APPOMATTOX, VA","Supercenter","505 OAKVILLE RD","APPOMATTOX","VA","24522"
"4638","8","RUCKERSVILLE, VA","Supercenter","135 STONERIDGE DR","RUCKERSVILLE","VA","22968"
"4689","8","CEDAR HILLS, UT","Supercenter","4689 W CEDAR HILLS DR","CEDAR HILLS","UT","84062"
"4696","8","HEBER CITY, UT","Supercenter","1274 S US 189","HEBER CITY","UT","84032"
"4734","8","ARVADA E CO","Supercenter","9400 RALSTON ROAD","ARVADA","CO","80002"
"5003","8","PAGOSA SPRINGS CO","Supercenter","211 ASPEN VILLAGE DRIVE","PAGOSA SPRINGS","CO","81147"
"5022","8","NEW ORLEANS (HRI) LA","Supercenter","1901 TCHOUPITOULAS ST","NEW ORLEANS","LA","70130"
"5023","8","NATIONAL CITY CA","Supercenter","1200 HIGHLAND AVE","NATIONAL CITY","CA","91950"
"5027","8","LANCASTER NY","Supercenter","4975 TRANSIT RD","LANCASTER","NY","14043"
"5031","8","MARANA, AZ 11-12-02","Supercenter","8280 N CORTARO RD","TUCSON","AZ","85743"
"5033","8","FORT MORGAN, CO","Supercenter","1300 BARLOW RD","FORT MORGAN","CO","80701"
"5035","8","MULBERRY FL","Supercenter","6745 N CHURCH AVE","MULBERRY","FL","33860"
"5075","8","OCEANSIDE CA","Supercenter","3405 MARRON RD","OCEANSIDE","CA","92056"
"5078","8","YAKIMA (W), WA","Supercenter","6600 W NOB HILL BLVD","YAKIMA","WA","98908"
"5079","8","PASS CHRISTIAN, MS","Supercenter","1617 E BEACH BLVD","PASS CHRISTIAN","MS","39571"
"5080","8","HURST TX","Supercenter","1732 PRECINCT LINE RD","HURST","TX","76054"
"5092","8","LEWISVILLE (SE) TX","Supercenter","190 E ROUND GROVE RD","LEWISVILLE","TX","75067"
"5096","8","PALM DESERT (C.CITY), CA","Supercenter","34500 MONTEREY AVE","PALM DESERT","CA","92211"
"5101","8","PAHRUMP NV","Supercenter","300 S HIGHWAY 160","PAHRUMP","NV","89048"
"5111","8","WATCHUNG NJ","Wal-Mart","1501 US HIGHWAY 22","WATCHUNG","NJ","07069"
"5117","8","WAYNESBORO VA","Supercenter","116 LUCY LN","WAYNESBORO","VA","22980"
"5126","8","CENTRE AL","Supercenter","1950 W MAIN ST","CENTRE","AL","35960"
"5142","8","NEPTUNE NJ","Supercenter","3575 STATE ROUTE 66","NEPTUNE","NJ","07753"
"5145","8","SAN ANTONIO (VJ) TX","Supercenter","1603 VANCE JACKSON RD","SAN ANTONIO","TX","78213"
"5152","8","WEST HILLS CA","Wal-Mart","6433 FALLBROOK AVE","WEST HILLS","CA","91307"
"5155","8","LAS CRUCES (SW) NM","Supercenter","1550 S VALLEY DR","LAS CRUCES","NM","88005"
"5156","8","BEAUMONT, CA","Supercenter","1540 E 2ND ST","BEAUMONT","CA","92223"
"5157","8","MORTON, IL","Supercenter","155 E COURTLAND ST","MORTON","IL","61550"
"5162","8","SANTA CLARITA (W), CA","Supercenter","27931 KELLY JOHNSON PKWY","SANTA CLARITA","CA","91355"
"5191","8","FORNEY, TX","Supercenter","802 E US HIGHWAY 80","FORNEY","TX","75126"
"5200","8","LANCASTER, PA","Wal-Mart","2030 FRUITVILLE PIKE","LANCASTER","PA","17601"
"5216","8","AMARILLO, (NW) TX","Supercenter","5730 W AMARILLO BLVD","AMARILLO","TX","79106"
"5227","8","BURKE, VA","Wal-Mart","6000 BURKE COMMONS RD","BURKE","VA","22015"
"5228","8","COLUMBIA, MD","Wal-Mart","6405 DOBBIN RD","COLUMBIA","MD","21045"
"5230","8","SACRAMENTO (CAMINO), CA","Supercenter","3460 EL CAMINO AVE","SACRAMENTO","CA","95821"
"5231","8","GALT, CA","Supercenter","10470 TWIN CITIES ROAD","GALT","CA","95632"
"5245","8","SAN ANTONIO (BROOKS) TX","Supercenter","3302 SE MILITARY DR","SAN ANTONIO","TX","78223"
"5264","8","OSPREY, FL","Supercenter","13140 SOUTH TAMIAMI TRAIL","OSPREY","FL","34229"
"5288","8","SEAGOVILLE, TX","Supercenter","220 N HIGHWAY 175","SEAGOVILLE","TX","75159"
"5298","8","GASTONIA NC","Supercenter","223 N MYRTLE SCHOOL RD","GASTONIA","NC","28052"
"5303","8","PRESCOTT (W), AZ","Supercenter","1280 GAIL GARDNER WAY","PRESCOTT","AZ","86305"
"5307","8","GARDNER KS","Supercenter","1725 E SANTA FE ST","GARDNER","KS","66030"
"5316","8","SAGINAW TX","Supercenter","1401 N SAGINAW BLVD","SAGINAW","TX","76179"
"5325","8","MARGATE FL","Supercenter","5555 W ATLANTIC BLVD","MARGATE","FL","33063"
"5329","8","PHOENIX, AZ","Supercenter","4435 W ANTHEM WAY","ANTHEM","AZ","85086"
"5342","8","YUMA (W) AZ","Supercenter","2501 S AVENUE B","YUMA","AZ","85364"
"5344","8","TOWSON MD","Wal-Mart","1238 PUTTY HILL AVE STE 5","TOWSON","MD","21286"
"5345","8","DUNKIRK MD","Wal-Mart","10600 TOWNE CENTER BLVD","DUNKIRK","MD","20754"
"5346","8","MEBANE NC","Supercenter","1318 MEBANE OAKS RD","MEBANE","NC","27302"
"5356","8","BLAIRSVILLE PA","Supercenter","300 RESORT PLAZA DR","BLAIRSVILLE","PA","15717"
"5359","8","AZLE TX","Supercenter","721 BOYD RD","AZLE","TX","76020"
"5380","8","HANOVER, MA","Wal-Mart","1775 WASHINGTON ST","HANOVER","MA","02339"
"5381","8","BETHEL PARK, PA","Wal-Mart","5055 LIBRARY RD","BETHEL PARK","PA","15102"
"5387","8","MIDDLEFIELD, OH","Supercenter","15050 S SPRINGDALE AVE","MIDDLEFIELD","OH","44062"
"5388","8","LEAGUE CITY (HWY 646), TX","Supercenter","1701 W FM 646 RD","LEAGUE CITY","TX","77573"
"5392","8","BAXLEY, GA","Supercenter","980 W PARKER ST","BAXLEY","GA","31513"
"5394","8","DINUBA CA","Supercenter","770 W EL MONTE WAY","DINUBA","CA","93618"
"5402","8","CHICAGO (W) IL","Supercenter","4650 W NORTH AVE","CHICAGO","IL","60639"
"5416","8","ARLINGTON (N) TX","Supercenter","915 E RANDOL MILL RD","ARLINGTON","TX","76011"
"5424","8","EAGLE POINT, OR","Supercenter","11500 HANNON RD","EAGLE POINT","OR","97524"
"5425","8","SAN JACINTO, CA","Supercenter","1861 S SAN JACINTO AVE","SAN JACINTO","CA","92583"
"5428","8","MESA (GREENFIELD), AZ","Supercenter","1710 S GREENFIELD RD","MESA","AZ","85206"
"5433","8","HOT SPRINGS VILLAGE, AR","Supercenter","3604 N HIGHWAY 7","HOT SPRINGS VILLAGE","AR","71909"
"5436","8","NEW CASTLE, DE EF","Wal-Mart","1251 CENTERVILLE RD","WILMINGTON","DE","19808"
"5444","8","IRONWOOD MI","Supercenter","10305 COUNTRY CLUB ROAD","IRONWOOD","MI","49938"
"5446","8","WAYNESBURG PA","Supercenter","405 MURTHA DR","WAYNESBURG","PA","15370"
"5460","8","PORTLAND TX","Supercenter","2000 US HIGHWAY 181","PORTLAND","TX","78374"
"5472","8","SALINE MI","Supercenter","7000 E MICHIGAN AVE","SALINE","MI","48176"
"5481","8","CHARLOTTE, NC","Supercenter","9820 CALLABRIDGE CT","CHARLOTTE","NC","28216"
"5489","8","PEMBROKE, NC","Supercenter","930 HIGHWAY 711 EAST","PEMBROKE","NC","28372"
"5498","8","LOWVILLE, NY","Supercenter","7155 E STATE ST # 12SOUTH","LOWVILLE","NY","13367"
"5617","8","CHICAGO HERMOSA IL","Supercenter","4626 W DIVERSEY AVE","CHICAGO","IL","60639"
"5629","8","EUREKA CA","Wal-Mart","3300 BROADWAY BAYSHORE MALL","EUREKA","CA","95501"
"5641","8","LA HABRA CA","Supercenter","1000 E IMPERIAL HWY","LA HABRA","CA","90631"
"5644","8","IRVINE N CA","Supercenter","16555 VON KARMAN AVE, STE A","IRVINE","CA","92606"
"5685","8","SIMI VALLEY CA","Wal-Mart","2801 COCHRAN ST","SIMI VALLEY","CA","93065"
"5687","8","IRVINE CA","Supercenter","71 TECHNOLOGY DR","IRVINE","CA","92618"
"5706","8","LITTLE ROCK, AR","Supercenter","700 BOWMAN RD","LITTLE ROCK","AR","72211"
"5710","8","MODESTO, CA","Supercenter","3848 MCHENRY AVE","MODESTO","CA","95356"
"5713","8","LAREDO (NE), TX","Supercenter","2615 NE BOB BULLOCK LOOP","LAREDO","TX","78045"
"5735","8","GROVETOWN, GA","Supercenter","5010 STEINER WAY","GROVETOWN","GA","30813"
"5747","8","LOCUST, NC","Supercenter","1876 MAIN ST W","LOCUST","NC","28097"
"5781","8","CHICAGO (CHATHAM), IL","Supercenter","8331 S STEWART AVE","CHICAGO","IL","60620"
"5787","8","RAEFORD, NC","Supercenter","4545 FAYETTEVILLE RD","RAEFORD","NC","28376"
"5793","8","PONCE (NORTH), PUERTO RIC","Supercenter","1800 CARR# 14","PONCE","PR","00780"
"5799","8","TUCSON, AZ","Supercenter","2711 S. HOUGHTON RD","TUCSON","AZ","85730"
"5802","8","CANOVANAS, PR","Supercenter","WM SC PLAZA CANOVANAS 5802","CANOVANAS","PR","00729"
"5835","8","CAVE CREEK, AZ","Supercenter","34399 N CAVE CREEK RD","CAVE CREEK","AZ","85331"
"5842","8","SOUTHGATE, MI","Supercenter","14900 DIX TOLEDO RD","SOUTHGATE","MI","48195"
"5845","8","NICEVILLE, FL","Supercenter","1300 JOHN SIMS PKWY E","NICEVILLE","FL","32578"
"5854","8","WESTCHESTER, FL","Supercenter","8400 CORAL WAY","MIAMI","FL","33155"
"5858","8","TUCSON (SE), AZ","Supercenter","9260 S. HOUGHTON RD","TUCSON","AZ","85747"
"5864","8","GARDNERVILLE, NV","Supercenter","1511 GRANT ST","GARDNERVILLE","NV","89410"
"5867","8","BAYONNE, NJ","Supercenter","500 BAYONNE CROSSING WAY","BAYONNE","NJ","07002"
"5871","8","ORLANDO (OAK RIDGE), FL","Supercenter","5734 S. ORANGE BLOSSOM TRL","ORLANDO","FL","32839"
"5874","8","TORRANCE, CA","Wal-Mart","22015 HAWTHORNE BLVD","TORRANCE","CA","90503"
"5880","8","FAIRFAX, VA","Supercenter","11181 LEE HWY","FAIRFAX","VA","22030"
"5881","8","SPRINGFIELD, PA","Supercenter","400 S STATE RD","SPRINGFIELD","PA","19064"
"5884","8","SAN JOSE, CA","Supercenter","5095 ALMADEN EXPY","SAN JOSE","CA","95118"
"5886","8","ENCINITAS, CA","Supercenter","1550 LEUCADIA BLVD","ENCINITAS","CA","92024"
"5888","8","CAMP HILL, PA","Supercenter","3400 HARTZDALE DRIVE","CAMP HILL","PA","17011"
"5890","8","ATWATER, CA","Supercenter","800 COMMERCE AVE","ATWATER","CA","95301"
"5891","8","PHILADELPHIA, PA","Supercenter","2200 WHEATSHEAF LN","PHILADELPHIA","PA","19137"
"5911","8","BOYNTON BEACH, FL","Supercenter","3625 S FEDERAL HWY","BOYNTON BEACH","FL","33435"
"5912","8","GOULDS FL","Supercenter","21151 S DIXIE HWY","MIAMI","FL","33189"
"5922","8","VIRGINIA BEACH NE VA","Supercenter","546 FIRST COLONIAL ROAD","VIRGINIA BEACH","VA","23451"
"5930","8","ANAHEIM, CA","Supercenter","88 E ORANGETHORPE AVE","ANAHEIM","CA","92801"
"5931","8","DALLAS, TX","Supercenter","13739 N CENTRAL EXPY","DALLAS","TX","75243"
"5936","8","TYSONS CORNER VA","Supercenter","1500 B CORNERSIDE BLVD","VIENNA","VA","22182"
"5938","8","SAN DIEGO CA","Wal-Mart","575 SATURN BLVD","SAN DIEGO","CA","92154"
"5939","8","BELLEVUE WA","Wal-Mart","12620 SE 41ST PL","BELLEVUE","WA","98006"
"5947","8","EL PASO TX","Supercenter","5631 DYER ST","EL PASO","TX","79904"
"5954","8","WEST COVINA CA","Supercenter","2753 E. EASTLAND CENTER DR, ST","WEST COVINA","CA","91791"
"5956","8","VISALIA CA","Supercenter","3750 S MOONEY BLVD","VISALIA","CA","93277"
"5968","8","WASHINGTON DC","Supercenter","5929 GEORGIA AVE NW","WASHINGTON","DC","20011"
"6467","8","TYLER (HWY 31) TX","Supercenter","450 S SOUTHEAST LOOP 323","TYLER","TX","75702"
"6579","8","NEW CANEY TX","Supercenter","20310 US 59","NEW CANEY","TX","77357"
"6963","8","ANNA TX","Supercenter","521 S. CENTRAL EXPRESS WAY","ANNA","TX","75409"
"7199","8","GREAT FALLS S MT","Supercenter","5320 10TH AVE S","GREAT FALLS","MT","59405"
"3","4","COMMERCE GA","Supercenter","30983 HIGHWAY 441 S","COMMERCE","GA","30529"
"10","4","TAHLEQUAH OK","Supercenter","2020 S MUSKOGEE AVE","TAHLEQUAH","OK","74464"
"97","4","RIPLEY TN","Supercenter","628 HIGHWAY 51 N","RIPLEY","TN","38063"
"98","4","BASTROP LA","Supercenter","6091 MER ROUGE RD","BASTROP","LA","71220"
"115","4","WEST POINT, MS","Supercenter","5509 HIGHWAY 45 ALT S","WEST POINT","MS","39773"
"133","4","ASHDOWN AR","Supercenter","297 HWY 32 BY-PASS E","ASHDOWN","AR","71822"
"147","4","DENISON TX","Supercenter","401 N US HIGHWAY 75","DENISON","TX","75020"
"155","4","SENATOBIA MS","Supercenter","5219 HIGHWAY 51 N","SENATOBIA","MS","38668"
"162","4","ANADARKO, OK","Supercenter","1201 W PETREE RD","ANADARKO","OK","73005"
"164","4","PONTOTOC MS","Supercenter","100 MCCORD RD","PONTOTOC","MS","38863"
"165","4","HENDERSON TX","Supercenter","2121 US HIGHWAY 79 S","HENDERSON","TX","75654"
"167","4","CROSSETT AR","Supercenter","910 UNITY RD","CROSSETT","AR","71635"
"176","4","RIPLEY MS","Wal-Mart","822 CITY AVE S","RIPLEY","MS","38663"
"178","4","ALVA, OK","Supercenter","914 E OKLAHOMA BLVD","ALVA","OK","73717"
"209","4","OZARK AR","Wal-Mart","1516 N 18TH ST","OZARK","AR","72949"
"210","4","HOLDENVILLE OK","Wal-Mart","500 EAST HIGHWAY 270","HOLDENVILLE","OK","74848"
"230","4","PARIS AR.","Wal-Mart","1501 E WALNUT ST","PARIS","AR","72855"
"235","4","CORNING AR.","Wal-Mart","1900 W MAIN ST","CORNING","AR","72422"
"236","4","CROCKETT TX.","Supercenter","1225 E LOOP 304","CROCKETT","TX","75835"
"240","4","COMMERCE TX.","Supercenter","2701 STATE HIGHWAY 50","COMMERCE","TX","75428"
"265","4","TERRELL, TX","Supercenter","1900 W MOORE AVE","TERRELL","TX","75160"
"267","4","WEBB CITY MO","Supercenter","1212 S MADISON ST","WEBB CITY","MO","64870"
"274","4","IUKA MS","Wal-Mart","1110 BATTLEGROUND DR","IUKA","MS","38852"
"276","4","STIGLER OK","Supercenter","1312 E MAIN ST","STIGLER","OK","74462"
"280","4","ROCKDALE TX","Supercenter","709 W US HIGHWAY 79","ROCKDALE","TX","76567"
"281","4","HEBER SPRINGS AR.","Supercenter","1500 HWY 25B","HEBER SPGS","AR","72543"
"282","4","FRANKLIN KY","Supercenter","1550 NASHVILLE RD","FRANKLIN","KY","42134"
"293","4","NAVASOTA TX","Wal-Mart","1712 E WASHINGTON AVE","NAVASOTA","TX","77868"
"294","4","CENTRAL CITY, KY","Supercenter","1725 WEST EVERELY BR","CENTRAL CITY","KY","42330"
"305","4","CARTHAGE MS","Supercenter","905 HIGHWAY 16 W","CARTHAGE","MS","39051"
"316","4","ATTALLA AL","Supercenter","973 GILBERT FERRY RD SE","ATTALLA","AL","35954"
"321","4","BRENHAM TX","Supercenter","203 US LOOP 290 WEST","BRENHAM","TX","77833"
"326","4","HIGGINSVILLE MO","Wal-Mart","1180 W 19TH ST","HIGGINSVILLE","MO","64037"
"327","4","JAY OK","Wal-Mart","1107 S MAIN ST","JAY","OK","74346"
"385","4","CUERO TX","Wal-Mart","1202 E BROADWAY ST","CUERO","TX","77954"
"413","4","PORT ISABEL TX","Supercenter","1401 STATE HIGHWAY 100","PORT ISABEL","TX","78578"
"432","4","TALLADEGA AL","Supercenter","214 HAYNES ST","TALLADEGA","AL","35160"
"437","4","SEALY TX","Supercenter","310 OVERCREEK WAY","SEALY","TX","77474"
"443","4","HONDO TX","Supercenter","109 22ND ST","HONDO","TX","78861"
"446","4","MADISONVILLE TX","Wal-Mart","1620 E MAIN ST","MADISONVILLE","TX","77864"
"453","4","MALDEN MO","Wal-Mart","1007 N DOUGLASS ST","MALDEN","MO","63863"
"460","4","PANA IL","Wal-Mart","10 W 2ND ST","PANA","IL","62557"
"474","4","EDNA TX","Wal-Mart","1002 N WELLS ST","EDNA","TX","77957"
"478","4","PEARSALL TX","Wal-Mart","819 N OAK ST","PEARSALL","TX","78061"
"487","4","CLINTON IL","Wal-Mart","10 CLINTON PLZ","CLINTON","IL","61727"
"503","4","COLUMBUS TX","Wal-Mart","2103 MILAM ST","COLUMBUS","TX","78934"
"508","4","KERRVILLE TX","Supercenter","1216 JUNCTION HWY","KERRVILLE","TX","78028"
"519","4","HARRODSBURG KY","Supercenter","591 JOSEPH DR","HARRODSBURG","KY","40330"
"523","4","CARTHAGE TX","Supercenter","4609 NW LOOP 436","CARTHAGE","TX","75633"
"545","4","MANCHESTER KY","Wal-Mart","240 MANCHESTER SQUARE SHPG CTR","MANCHESTER","KY","40962"
"552","4","WHITESBURG KY","Wal-Mart","350 WHITESBURG PLAZA","WHITESBURG","KY","41858"
"567","4","CALDWELL TX","Wal-Mart","475 STATE HIGHWAY 36 N","CALDWELL","TX","77836"
"583","4","ONEIDA TN","Supercenter","19740 ALBERTA ST","ONEIDA","TN","37841"
"607","4","HOBART OK","Wal-Mart","923 W 11TH ST","HOBART","OK","73651"
"626","4","SEMINOLE TX","Wal-Mart","2000 HOBBS HWY","SEMINOLE","TX","79360"
"627","4","DILLON SC","Supercenter","805 ENTERPRISE RD","DILLON","SC","29536"
"650","4","BIG STONE GAP VA","Wal-Mart","1941 NEELEY RD","BIG STONE GAP","VA","24219"
"693","4","JACKSON KY","Wal-Mart","1589 KENTUCKY / HWY","JACKSON","KY","41339"
"700","4","SELMA AL","Supercenter","1501 AL HIGHWAY 14 E","SELMA","AL","36703"
"711","4","GLASGOW KY","Supercenter","2345 HAPPY VALLEY RD","GLASGOW","KY","42141"
"713","4","DADE CITY FL","Wal-Mart","12650 US HIGHWAY 301","DADE CITY","FL","33525"
"738","4","CAMDEN TN","Supercenter","2200 HIGHWAY 641 N","CAMDEN","TN","38320"
"760","4","HARDINSBURG KY","Wal-Mart","1002 OLD US 60 E","HARDINSBURG","KY","40143"
"783","4","MACON MO","Wal-Mart","705 E BRIGGS DR","MACON","MO","63552"
"792","4","ALEDO IL","Wal-Mart","1500 SE 5TH ST","ALEDO","IL","61231"
"793","4","CANYON TX","Supercenter","1701 N 23RD ST","CANYON","TX","79015"
"795","4","BARNWELL SC","Supercenter","11391 DUNBARTON BLVD","BARNWELL","SC","29812"
"812","4","DUMAS TX","Supercenter","2003 S DUMAS AVE","DUMAS","TX","79029"
"815","4","OSAGE BEACH, MO","Supercenter","4252 HIGHWAY 54","OSAGE BEACH","MO","65065"
"833","4","CARMI ILL","Supercenter","1344 ILLINOIS HWY #1","CARMI","IL","62821"
"841","4","TIPTON IA","Wal-Mart","1126 HIGHWAY 38 NORTH","TIPTON","IA","52772"
"845","4","BUFFALO MO EF","Wal-Mart","1250 W DALLAS ST","BUFFALO","MO","65622"
"851","4","RUIDOSO DOWNS, NM","Supercenter","26180 US HIGHWAY 70 E","RUIDOSO DOWNS","NM","88346"
"858","4","CAIRO GA","Supercenter","361 8TH AVE NE","CAIRO","GA","39828"
"871","4","MOUNTAIN VIEW MO","Wal-Mart","101 W US HIGHWAY 60","MOUNTAIN VIEW","MO","65548"
"893","4","LINDSAY OK","Wal-Mart","401 LINWOOD PLZ","LINDSAY","OK","73052"
"895","4","CUBA, MO","Wal-Mart","100 OZARK DR","CUBA","MO","65453"
"897","4","FT STOCKTON TX","Supercenter","2610 W DICKINSON BLVD","FORT STOCKTON","TX","79735"
"898","4","PECOS TX","Wal-Mart","1903 S CEDAR ST","PECOS","TX","79772"
"900","4","CHILDRESS TX","Supercenter","2801 AVENUE F NW","CHILDRESS","TX","79201"
